iso;date;deces;naissances
ZAF;2020-02-25;1946;3732
ZAF;2020-02-26;1449;4439
ZAF;2020-02-27;1076;3161
ZAF;2020-02-28;1695;3840
ZAF;2020-02-29;1934;2964
ZAF;2020-03-01;1234;4304
ZAF;2020-03-02;1286;2927
ZAF;2020-03-03;1299;4396
ZAF;2020-03-04;1597;3128
ZAF;2020-03-05;2743;2855
ZAF;2020-03-06;2271;4186
ZAF;2020-03-07;1161;3779
ZAF;2020-03-08;2911;3519
ZAF;2020-03-09;2244;3621
ZAF;2020-03-10;2777;2880
ZAF;2020-03-11;2295;3948
ZAF;2020-03-12;1370;2655
ZAF;2020-03-13;1482;2973
ZAF;2020-03-14;2987;3427
ZAF;2020-03-15;1049;3905
ZAF;2020-03-16;2126;2688
ZAF;2020-03-17;1436;4415
ZAF;2020-03-18;2772;2960
ZAF;2020-03-19;2552;4361
ZAF;2020-03-20;1236;2559
ZAF;2020-03-21;1011;3040
ZAF;2020-03-22;2281;3918
ZAF;2020-03-23;2984;2631
ZAF;2020-03-24;1021;2543
ZAF;2020-03-25;2926;2822
ZAF;2020-03-26;1471;3696
ZAF;2020-03-27;2119;2896
ZAF;2020-03-28;1813;2885
ZAF;2020-03-29;2819;2988
ZAF;2020-03-30;1311;4064
ZAF;2020-03-31;2076;3744
ZAF;2020-04-01;2466;2702
ZAF;2020-04-02;2602;3340
ZAF;2020-04-03;2710;2756
ZAF;2020-04-04;2718;3835
ZAF;2020-04-05;2650;4108
ZAF;2020-04-06;2080;4236
ZAF;2020-04-07;1864;4330
ZAF;2020-04-08;2030;2865
ZAF;2020-04-09;1001;3690
ZAF;2020-04-10;1873;2832
ZAF;2020-04-11;1225;2609
ZAF;2020-04-12;2843;3699
ZAF;2020-04-13;2897;4225
ZAF;2020-04-14;1414;3522
ZAF;2020-04-15;2142;3680
ZAF;2020-04-16;2297;3897
ZAF;2020-04-17;1504;4089
ZAF;2020-04-18;1430;2850
ZAF;2020-04-19;2493;3237
ZAF;2020-04-20;1553;3770
ZAF;2020-04-21;1729;2542
ZAF;2020-04-22;1104;4087
ZAF;2020-04-23;2994;3945
ZAF;2020-04-24;2654;2998
ZAF;2020-04-25;2977;3618
ZAF;2020-04-26;1900;3293
ZAF;2020-04-27;1723;2780
ZAF;2020-04-28;2140;2928
ZAF;2020-04-29;1878;3499
ZAF;2020-04-30;2997;2582
ZAF;2020-05-01;1734;3508
ZAF;2020-05-02;2655;3053
ZAF;2020-05-03;1170;3517
ZAF;2020-05-04;1223;4250
ZAF;2020-05-05;1067;3153
ZAF;2020-05-06;2825;3484
ZAF;2020-05-07;1078;4207
ZAF;2020-05-08;2687;4295
ZAF;2020-05-09;1151;2614
ZAF;2020-05-10;1620;3595
ZAF;2020-05-11;1994;4086
ZAF;2020-05-12;2740;4441
ZAF;2020-05-13;2566;3857
ZAF;2020-05-14;1355;4060
ZAF;2020-05-15;1724;2721
ZAF;2020-05-16;1429;4485
ZAF;2020-05-17;2868;2604
ZAF;2020-05-18;2826;2678
ZAF;2020-05-19;1976;3353
ZAF;2020-05-20;1698;2747
ZAF;2020-05-21;2362;4360
ZAF;2020-05-22;1837;3624
ZAF;2020-05-23;2701;4306
ZAF;2020-05-24;2581;4243
ZAF;2020-05-25;2450;2658
ZAF;2020-05-26;1185;3884
ZAF;2020-05-27;2606;4468
ZAF;2020-05-28;2153;3026
ZAF;2020-05-29;1043;2791
ZAF;2020-05-30;2215;2686
ZAF;2020-05-31;1748;3264
ZAF;2020-06-01;1332;3624
ZAF;2020-06-02;1153;2713
ZAF;2020-06-03;2340;3155
ZAF;2020-06-04;2626;3145
ZAF;2020-06-05;2421;3201
ZAF;2020-06-06;2883;3459
ZAF;2020-06-07;2106;3877
ZAF;2020-06-08;2992;2816
ZAF;2020-06-09;2276;3427
ZAF;2020-06-10;2542;3729
ZAF;2020-06-11;2620;4105
ZAF;2020-06-12;1686;2659
ZAF;2020-06-13;1749;4223
ZAF;2020-06-14;2627;2690
ZAF;2020-06-15;1607;3907
ZAF;2020-06-16;1273;4043
ZAF;2020-06-17;2145;2560
ZAF;2020-06-18;2194;2736
ZAF;2020-06-19;1250;3947
ZAF;2020-06-20;2424;3337
ZAF;2020-06-21;2022;4036
ZAF;2020-06-22;2644;3314
ZAF;2020-06-23;2336;3449
ZAF;2020-06-24;2174;2885
ZAF;2020-06-25;2929;4042
ZAF;2020-06-26;1308;3882
ZAF;2020-06-27;2889;3414
ZAF;2020-06-28;2101;2837
ZAF;2020-06-29;2216;2800
ZAF;2020-06-30;1420;3770
ZAF;2020-07-01;1084;2574
ZAF;2020-07-02;1435;2998
ZAF;2020-07-03;1951;2813
ZAF;2020-07-04;2767;3583
ZAF;2020-07-05;2239;4197
ZAF;2020-07-06;1346;4060
ZAF;2020-07-07;2982;3944
ZAF;2020-07-08;2236;3060
ZAF;2020-07-09;2562;4281
ZAF;2020-07-10;2748;4246
ZAF;2020-07-11;2067;3587
ZAF;2020-07-12;1596;3671
ZAF;2020-07-13;1843;3194
ZAF;2020-07-14;2393;2868
ZAF;2020-07-15;1658;3340
ZAF;2020-07-16;2889;3437
ZAF;2020-07-17;1870;2842
ZAF;2020-07-18;2957;3138
ZAF;2020-07-19;1738;3431
ZAF;2020-07-20;2896;3478
ZAF;2020-07-21;2039;3891
ZAF;2020-07-22;2996;4072
ZAF;2020-07-23;2365;4083
ZAF;2020-07-24;1687;3215
ZAF;2020-07-25;2379;4022
ZAF;2020-07-26;2021;2596
ZAF;2020-07-27;1359;4094
ZAF;2020-07-28;1802;3065
ZAF;2020-07-29;2982;2808
ZAF;2020-07-30;1704;2543
ZAF;2020-07-31;2238;3332
ZAF;2020-08-01;2200;3226
ZAF;2020-08-02;2825;4331
ZAF;2020-08-03;1831;3154
ZAF;2020-08-04;1339;2502
ZAF;2020-08-05;2795;2623
ZAF;2020-08-06;1571;3800
ZAF;2020-08-07;1048;3165
ZAF;2020-08-08;1614;4432
ZAF;2020-08-09;1968;3566
ZAF;2020-08-10;1823;3156
ZAF;2020-08-11;1743;4409
ZAF;2020-08-12;2167;3073
ZAF;2020-08-13;2914;3358
ZAF;2020-08-14;1383;2732
ZAF;2020-08-15;1613;2683
ZAF;2020-08-16;1247;2732
ZAF;2020-08-17;1632;2553
ZAF;2020-08-18;1885;3853
ZAF;2020-08-19;1720;3493
ZAF;2020-08-20;2444;4435
ZAF;2020-08-21;2424;2767
ZAF;2020-08-22;1862;2835
ZAF;2020-08-23;1865;3877
ZAF;2020-08-24;2155;3830
ZAF;2020-08-25;1847;3107
ZAF;2020-08-26;2163;3992
ZAF;2020-08-27;2560;4248
ZAF;2020-08-28;2262;4443
ZAF;2020-08-29;1260;3408
ZAF;2020-08-30;2801;2808
ZAF;2020-08-31;1150;3951
ZAF;2020-09-01;1940;3877
ZAF;2020-09-02;1782;3775
ZAF;2020-09-03;1892;3812
ZAF;2020-09-04;1748;4222
ZAF;2020-09-05;2041;3431
ZAF;2020-09-06;1835;3471
ZAF;2020-09-07;2003;3497
ZAF;2020-09-08;2124;2604
ZAF;2020-09-09;1024;3224
ZAF;2020-09-10;2064;2972
ZAF;2020-09-11;2193;2967
ZAF;2020-09-12;2982;3882
ZAF;2020-09-13;1276;3340
ZAF;2020-09-14;2561;2672
ZAF;2020-09-15;1107;2681
ZAF;2020-09-16;1107;3119
ZAF;2020-09-17;1590;2683
ZAF;2020-09-18;1257;2689
ZAF;2020-09-19;2486;4310
ZAF;2020-09-20;1753;4174
ZAF;2020-09-21;1562;4414
ZAF;2020-09-22;2555;3345
ZAF;2020-09-23;2832;2632
ZAF;2020-09-24;1244;2561
ZAF;2020-09-25;2651;3694
ZAF;2020-09-26;2633;3340
ZAF;2020-09-27;1646;3749
ZAF;2020-09-28;2285;4231
ZAF;2020-09-29;1243;3029
ZAF;2020-09-30;1498;3482
ZAF;2020-10-01;2226;3486
ZAF;2020-10-02;1694;4486
ZAF;2020-10-03;1898;4271
ZAF;2020-10-04;1068;4017
ZAF;2020-10-05;2487;2764
ZAF;2020-10-06;1005;4249
ZAF;2020-10-07;1083;4408
ZAF;2020-10-08;1675;2540
ZAF;2020-10-09;1662;4300
ZAF;2020-10-10;1655;4279
ZAF;2020-10-11;2078;4450
ZAF;2020-10-12;1950;3965
ZAF;2020-10-13;1444;3764
ZAF;2020-10-14;2421;3836
ZAF;2020-10-15;2259;3520
ZAF;2020-10-16;2406;4237
ZAF;2020-10-17;2964;4328
ZAF;2020-10-18;2149;2580
ZAF;2020-10-19;1714;2858
ZAF;2020-10-20;2293;3648
ZAF;2020-10-21;1323;3781
ZAF;2020-10-22;2701;2900
ZAF;2020-10-23;2700;3560
ZAF;2020-10-24;2384;3814
ZAF;2020-10-25;2049;3417
ZAF;2020-10-26;2013;3434
ZAF;2020-10-27;2071;2513
ZAF;2020-10-28;1464;2680
ZAF;2020-10-29;1800;2559
ZAF;2020-10-30;1341;3985
ZAF;2020-10-31;1767;3518
ZAF;2020-11-01;1688;3785
ZAF;2020-11-02;1183;2763
ZAF;2020-11-03;1510;3912
ZAF;2020-11-04;2346;4432
ZAF;2020-11-05;1298;3641
ZAF;2020-11-06;1026;3761
ZAF;2020-11-07;1740;4499
ZAF;2020-11-08;2442;3190
ZAF;2020-11-09;2447;3985
ZAF;2020-11-10;1363;4305
ZAF;2020-11-11;2793;3642
ZAF;2020-11-12;1889;3518
ZAF;2020-11-13;2485;4184
ZAF;2020-11-14;1495;4351
ZAF;2020-11-15;1202;4374
ZAF;2020-11-16;2277;4491
ZAF;2020-11-17;1290;2829
ZAF;2020-11-18;2748;3504
ZAF;2020-11-19;2478;3097
ZAF;2020-11-20;2571;4114
ZAF;2020-11-21;2793;4418
ZAF;2020-11-22;1419;4186
ZAF;2020-11-23;2905;4412
ZAF;2020-11-24;2560;3821
ZAF;2020-11-25;2101;3153
ZAF;2020-11-26;2610;3817
ZAF;2020-11-27;2999;4063
ZAF;2020-11-28;1731;3688
ZAF;2020-11-29;1707;3160
ZAF;2020-11-30;2736;2550
ZAF;2020-12-01;2369;4231
ZAF;2020-12-02;1096;3872
ZAF;2020-12-03;2696;3204
ZAF;2020-12-04;2979;2998
ZAF;2020-12-05;2096;3515
ZAF;2020-12-06;1942;3197
ZAF;2020-12-07;1070;2865
ZAF;2020-12-08;1289;4425
ZAF;2020-12-09;2557;3443
ZAF;2020-12-10;1078;3503
ZAF;2020-12-11;1977;3108
ZAF;2020-12-12;2568;3793
ZAF;2020-12-13;1271;2528
ZAF;2020-12-14;1554;2736
ZAF;2020-12-15;2538;3665
ZAF;2020-12-16;1123;4296
ZAF;2020-12-17;2727;4159
ZAF;2020-12-18;2251;4351
ZAF;2020-12-19;1493;3564
ZAF;2020-12-20;2904;3894
ZAF;2020-12-21;1607;4214
ZAF;2020-12-22;2589;4255
ZAF;2020-12-23;1796;3969
ZAF;2020-12-24;1883;2602
ZAF;2020-12-25;2019;3553
ZAF;2020-12-26;2393;3021
ZAF;2020-12-27;1829;3154
ZAF;2020-12-28;1667;3464
ZAF;2020-12-29;2859;4183
ZAF;2020-12-30;1500;4103
ZAF;2020-12-31;1430;2520
ZAF;2021-01-01;1022;2632
ZAF;2021-01-02;1139;3933
ZAF;2021-01-03;2339;4263
ZAF;2021-01-04;1518;3801
ZAF;2021-01-05;2698;2989
ZAF;2021-01-06;1801;4402
ZAF;2021-01-07;2659;4478
ZAF;2021-01-08;1747;3592
ZAF;2021-01-09;2392;4252
ZAF;2021-01-10;2840;2756
ZAF;2021-01-11;1409;3071
ZAF;2021-01-12;1035;4174
ZAF;2021-01-13;1767;3487
ZAF;2021-01-14;2456;4245
ZAF;2021-01-15;2054;2791
ZAF;2021-01-16;1364;3181
ZAF;2021-01-17;1133;2655
ZAF;2021-01-18;1372;3411
ZAF;2021-01-19;2236;3740
ZAF;2021-01-20;2308;4050
ZAF;2021-01-21;1957;2745
ZAF;2021-01-22;2801;4107
ZAF;2021-01-23;1091;3694
ZAF;2021-01-24;1909;3449
ZAF;2021-01-25;1609;3585
ZAF;2021-01-26;2358;2978
ZAF;2021-01-27;1009;4185
ZAF;2021-01-28;1490;3666
ZAF;2021-01-29;1577;2892
ZAF;2021-01-30;2437;3834
ZAF;2021-01-31;1825;2930
ZAF;2021-02-01;1206;3283
ZAF;2021-02-02;1968;3730
ZAF;2021-02-03;2610;3550
ZAF;2021-02-04;1220;4437
ZAF;2021-02-05;2914;2821
ZAF;2021-02-06;1281;4403
ZAF;2021-02-07;2024;4137
ZAF;2021-02-08;1438;2704
ZAF;2021-02-09;1241;2778
ZAF;2021-02-10;1128;3139
ZAF;2021-02-11;1464;4040
ZAF;2021-02-12;1730;4140
ZAF;2021-02-13;1928;3890
ZAF;2021-02-14;2329;3279
ZAF;2021-02-15;1992;4147
ZAF;2021-02-16;2938;2539
ZAF;2021-02-17;1080;2525
ZAF;2021-02-18;1457;2821
ZAF;2021-02-19;2801;4388
ZAF;2021-02-20;1088;2677
ZAF;2021-02-21;1944;4400
ZAF;2021-02-22;2492;3012
ZAF;2021-02-23;1594;4077
ZAF;2021-02-24;1421;3770
ZAF;2021-02-25;2530;3974
ZAF;2021-02-26;1973;3456
ZAF;2021-02-27;1041;4203
ZAF;2021-02-28;1567;4144
ZAF;2021-03-01;1394;3171
ZAF;2021-03-02;1461;2890
ZAF;2021-03-03;1266;3318
ZAF;2021-03-04;1226;4185
ZAF;2021-03-05;1716;3045
ZAF;2021-03-06;1629;3034
ZAF;2021-03-07;2703;2699
ZAF;2021-03-08;1209;3607
ZAF;2021-03-09;2362;3357
ZAF;2021-03-10;2284;2742
ZAF;2021-03-11;2886;4098
ZAF;2021-03-12;1085;3518
ZAF;2021-03-13;2483;4329
ZAF;2021-03-14;1005;2644
ZAF;2021-03-15;2841;2805
ZAF;2021-03-16;2999;3528
ZAF;2021-03-17;2900;3765
ZAF;2021-03-18;1057;4234
ZAF;2021-03-19;1610;2968
ZAF;2021-03-20;1902;3784
ZAF;2021-03-21;1185;3959
ZAF;2021-03-22;1988;2602
ZAF;2021-03-23;2897;3014
ZAF;2021-03-24;1796;4422
ZAF;2021-03-25;1416;4082
ZAF;2021-03-26;1727;3628
ZAF;2021-03-27;2553;3490
ZAF;2021-03-28;2540;3475
ZAF;2021-03-29;1180;3346
ZAF;2021-03-30;1443;3611
ZAF;2021-03-31;1020;3409
ZAF;2021-04-01;2173;4489
ZAF;2021-04-02;2503;3729
ZAF;2021-04-03;2489;3099
ZAF;2021-04-04;2577;3911
ZAF;2021-04-05;1696;2582
ZAF;2021-04-06;2569;2694
ZAF;2021-04-07;1811;3155
ZAF;2021-04-08;1672;2956
ZAF;2021-04-09;2789;2811
ZAF;2021-04-10;2383;3869
ZAF;2021-04-11;1856;4490
ZAF;2021-04-12;2298;3050
ZAF;2021-04-13;2934;4297
ZAF;2021-04-14;1787;2857
ZAF;2021-04-15;1390;3273
ZAF;2021-04-16;1330;2771
ZAF;2021-04-17;1911;4012
ZAF;2021-04-18;1784;3925
ZAF;2021-04-19;1250;3062
ZAF;2021-04-20;1855;3759
ZAF;2021-04-21;1559;2514
ZAF;2021-04-22;2254;3557
ZAF;2021-04-23;1260;3118
ZAF;2021-04-24;1080;3671
ZAF;2021-04-25;1044;3697
ZAF;2021-04-26;1418;2918
ZAF;2021-04-27;1402;4401
ZAF;2021-04-28;1401;3304
ZAF;2021-04-29;2560;4339
ZAF;2021-04-30;1406;2942
ZAF;2021-05-01;2951;2583
ZAF;2021-05-02;2858;2873
ZAF;2021-05-03;2905;3461
ZAF;2021-05-04;1794;3663
ZAF;2021-05-05;1021;2768
ZAF;2021-05-06;1204;3549
ZAF;2021-05-07;2021;3053
ZAF;2021-05-08;2168;3593
ZAF;2021-05-09;2206;2628
ZAF;2021-05-10;1607;3773
KOR;2020-01-21;2729;4440
KOR;2020-01-22;2910;2992
KOR;2020-01-23;2338;4364
KOR;2020-01-24;2418;2967
KOR;2020-01-25;1401;4353
KOR;2020-01-26;1910;2600
KOR;2020-01-27;2902;3897
KOR;2020-01-28;1319;3426
KOR;2020-01-29;1396;4030
KOR;2020-01-30;1694;4231
KOR;2020-01-31;2324;4170
KOR;2020-02-01;2947;4117
KOR;2020-02-02;2119;4039
KOR;2020-02-03;2609;4114
KOR;2020-02-04;2522;3776
KOR;2020-02-05;1802;2850
KOR;2020-02-06;1483;3092
KOR;2020-02-07;2633;3022
KOR;2020-02-08;1811;3400
KOR;2020-02-09;2847;3112
KOR;2020-02-10;2004;4203
KOR;2020-02-11;1507;4278
KOR;2020-02-12;1137;3613
KOR;2020-02-13;1258;4413
KOR;2020-02-14;1344;4136
KOR;2020-02-15;1671;2970
KOR;2020-02-16;1515;3035
KOR;2020-02-17;2085;3157
KOR;2020-02-18;2243;3104
KOR;2020-02-19;2083;2719
KOR;2020-02-20;2028;4400
KOR;2020-02-21;1488;3209
KOR;2020-02-22;2991;2671
KOR;2020-02-23;2325;4371
KOR;2020-02-24;1423;2579
KOR;2020-02-25;2238;3405
KOR;2020-02-26;1382;2727
KOR;2020-02-27;1314;3028
KOR;2020-02-28;1099;3665
KOR;2020-02-29;2573;3970
KOR;2020-03-01;2037;3445
KOR;2020-03-02;2079;4317
KOR;2020-03-03;1569;3596
KOR;2020-03-04;2412;4126
KOR;2020-03-05;1382;2619
KOR;2020-03-06;2791;2581
KOR;2020-03-07;1121;2877
KOR;2020-03-08;1810;2944
KOR;2020-03-09;2267;3301
KOR;2020-03-10;1471;2766
KOR;2020-03-11;2561;3301
KOR;2020-03-12;2531;3758
KOR;2020-03-13;2614;3527
KOR;2020-03-14;2921;4199
KOR;2020-03-15;1539;3835
KOR;2020-03-16;1764;2961
KOR;2020-03-17;2760;3715
KOR;2020-03-18;1344;4177
KOR;2020-03-19;1840;2583
KOR;2020-03-20;1603;4353
KOR;2020-03-21;1998;2595
KOR;2020-03-22;2377;4178
KOR;2020-03-23;1531;3358
KOR;2020-03-24;1656;3249
KOR;2020-03-25;2407;4278
KOR;2020-03-26;1145;2939
KOR;2020-03-27;1787;3382
KOR;2020-03-28;2795;4210
KOR;2020-03-29;2440;3207
KOR;2020-03-30;1119;3041
KOR;2020-03-31;1449;2674
KOR;2020-04-01;2108;2518
KOR;2020-04-02;1832;3881
KOR;2020-04-03;1969;3184
KOR;2020-04-04;2388;4398
KOR;2020-04-05;2823;4168
KOR;2020-04-06;2650;3437
KOR;2020-04-07;2233;4420
KOR;2020-04-08;2869;3209
KOR;2020-04-09;2835;3431
KOR;2020-04-10;1675;2734
KOR;2020-04-11;1541;3518
KOR;2020-04-12;1277;4179
KOR;2020-04-13;2740;3456
KOR;2020-04-14;1916;4071
KOR;2020-04-15;2319;2767
KOR;2020-04-16;1282;3661
KOR;2020-04-17;1273;3342
KOR;2020-04-18;1709;3920
KOR;2020-04-19;2580;3596
KOR;2020-04-20;1282;4181
KOR;2020-04-21;1208;4385
KOR;2020-04-22;2022;3164
KOR;2020-04-23;2109;3481
KOR;2020-04-24;1657;4258
KOR;2020-04-25;2875;3229
KOR;2020-04-26;2585;3905
KOR;2020-04-27;2444;2640
KOR;2020-04-28;1203;2692
KOR;2020-04-29;2302;2526
KOR;2020-04-30;2273;3221
KOR;2020-05-01;1450;3913
KOR;2020-05-02;2396;3035
KOR;2020-05-03;1928;2634
KOR;2020-05-04;1585;3493
KOR;2020-05-05;1857;3594
KOR;2020-05-06;2719;3317
KOR;2020-05-07;1830;2614
KOR;2020-05-08;2364;4372
KOR;2020-05-09;1173;4152
KOR;2020-05-10;2018;3813
KOR;2020-05-11;1750;3959
KOR;2020-05-12;2276;2763
KOR;2020-05-13;2845;2503
KOR;2020-05-14;1504;2975
KOR;2020-05-15;1411;3070
KOR;2020-05-16;2906;4317
KOR;2020-05-17;2805;4144
KOR;2020-05-18;2706;4072
KOR;2020-05-19;1245;3332
KOR;2020-05-20;1405;3522
KOR;2020-05-21;2237;3023
KOR;2020-05-22;1802;2805
KOR;2020-05-23;1159;3137
KOR;2020-05-24;2165;2664
KOR;2020-05-25;1034;2734
KOR;2020-05-26;1491;3028
KOR;2020-05-27;2036;3278
KOR;2020-05-28;1236;4366
KOR;2020-05-29;1490;3421
KOR;2020-05-30;2803;3299
KOR;2020-05-31;1915;4221
KOR;2020-06-01;1539;2679
KOR;2020-06-02;1433;3200
KOR;2020-06-03;2621;3507
KOR;2020-06-04;1699;3392
KOR;2020-06-05;2452;2568
KOR;2020-06-06;1519;3362
KOR;2020-06-07;1721;4246
KOR;2020-06-08;1437;3880
KOR;2020-06-09;2030;2586
KOR;2020-06-10;1975;3373
KOR;2020-06-11;1382;4153
KOR;2020-06-12;1498;3331
KOR;2020-06-13;1225;3420
KOR;2020-06-14;1444;4440
KOR;2020-06-15;2045;3147
KOR;2020-06-16;1522;3083
KOR;2020-06-17;1607;3994
KOR;2020-06-18;1337;3423
KOR;2020-06-19;1096;4236
KOR;2020-06-20;1052;4036
KOR;2020-06-21;2249;2525
KOR;2020-06-22;2795;2641
KOR;2020-06-23;2285;3999
KOR;2020-06-24;1859;2737
KOR;2020-06-25;2324;4119
KOR;2020-06-26;1753;4120
KOR;2020-06-27;1620;4499
KOR;2020-06-28;1301;3536
KOR;2020-06-29;1317;2502
KOR;2020-06-30;1752;3512
KOR;2020-07-01;1177;4398
KOR;2020-07-02;1680;4015
KOR;2020-07-03;2258;3683
KOR;2020-07-04;1077;4347
KOR;2020-07-05;2987;3597
KOR;2020-07-06;2889;2634
KOR;2020-07-07;1946;3389
KOR;2020-07-08;1049;3442
KOR;2020-07-09;1672;3707
KOR;2020-07-10;2276;3730
KOR;2020-07-11;1490;4247
KOR;2020-07-12;1884;4343
KOR;2020-07-13;2452;3748
KOR;2020-07-14;2495;3501
KOR;2020-07-15;2521;3072
KOR;2020-07-16;2204;4477
KOR;2020-07-17;2481;4388
KOR;2020-07-18;2682;3034
KOR;2020-07-19;1126;2608
KOR;2020-07-20;1213;2609
KOR;2020-07-21;2643;2812
KOR;2020-07-22;1365;4467
KOR;2020-07-23;1840;2717
KOR;2020-07-24;2679;3232
KOR;2020-07-25;1863;3811
KOR;2020-07-26;2940;3306
KOR;2020-07-27;2115;4375
KOR;2020-07-28;1908;3314
KOR;2020-07-29;2824;3100
KOR;2020-07-30;2321;3323
KOR;2020-07-31;1976;4021
KOR;2020-08-01;1748;4486
KOR;2020-08-02;1968;3299
KOR;2020-08-03;2830;2584
KOR;2020-08-04;1095;2959
KOR;2020-08-05;1068;3324
KOR;2020-08-06;2909;3626
KOR;2020-08-07;2881;4007
KOR;2020-08-08;1281;3344
KOR;2020-08-09;1684;4462
KOR;2020-08-10;2053;3472
KOR;2020-08-11;2888;3920
KOR;2020-08-12;1386;3928
KOR;2020-08-13;2200;2823
KOR;2020-08-14;2569;4121
KOR;2020-08-15;1245;3638
KOR;2020-08-16;2822;4411
KOR;2020-08-17;1486;3707
KOR;2020-08-18;2749;3219
KOR;2020-08-19;2821;3503
KOR;2020-08-20;1243;2961
KOR;2020-08-21;2687;4248
KOR;2020-08-22;2993;4178
KOR;2020-08-23;2827;2609
KOR;2020-08-24;2351;2789
KOR;2020-08-25;2301;2974
KOR;2020-08-26;2824;4149
KOR;2020-08-27;2978;2734
KOR;2020-08-28;2741;3981
KOR;2020-08-29;2786;4371
KOR;2020-08-30;2029;2791
KOR;2020-08-31;2890;3053
KOR;2020-09-01;2874;3003
KOR;2020-09-02;1317;2537
KOR;2020-09-03;1758;2975
KOR;2020-09-04;2008;3587
KOR;2020-09-05;1094;4443
KOR;2020-09-06;2050;2570
KOR;2020-09-07;1192;2715
KOR;2020-09-08;2645;3307
KOR;2020-09-09;1613;3551
KOR;2020-09-10;1299;3169
KOR;2020-09-11;1734;3345
KOR;2020-09-12;2279;2943
KOR;2020-09-13;2671;2712
KOR;2020-09-14;1912;2527
KOR;2020-09-15;2981;3460
KOR;2020-09-16;2333;2937
KOR;2020-09-17;1813;3717
KOR;2020-09-18;1294;3091
KOR;2020-09-19;1346;2706
KOR;2020-09-20;2838;3405
KOR;2020-09-21;2911;3361
KOR;2020-09-22;1650;3648
KOR;2020-09-23;1446;3720
KOR;2020-09-24;1152;3076
KOR;2020-09-25;1238;3268
KOR;2020-09-26;1873;3745
KOR;2020-09-27;1129;2702
KOR;2020-09-28;2653;2713
KOR;2020-09-29;1789;4088
KOR;2020-09-30;1069;3787
KOR;2020-10-01;2665;4297
KOR;2020-10-02;1699;3429
KOR;2020-10-03;2620;4022
KOR;2020-10-04;1649;3699
KOR;2020-10-05;2330;3711
KOR;2020-10-06;2299;3981
KOR;2020-10-07;1598;3997
KOR;2020-10-08;2772;3321
KOR;2020-10-09;2426;2884
KOR;2020-10-10;1483;2638
KOR;2020-10-11;1386;3899
KOR;2020-10-12;2359;4097
KOR;2020-10-13;2961;3177
KOR;2020-10-14;1278;3232
KOR;2020-10-15;2920;2893
KOR;2020-10-16;1252;3050
KOR;2020-10-17;1965;3221
KOR;2020-10-18;1485;2869
KOR;2020-10-19;2669;3552
KOR;2020-10-20;1738;3200
KOR;2020-10-21;1089;4188
KOR;2020-10-22;1113;3883
KOR;2020-10-23;1384;4182
KOR;2020-10-24;2296;3754
KOR;2020-10-25;2143;3567
KOR;2020-10-26;2377;3194
KOR;2020-10-27;1318;3688
KOR;2020-10-28;1601;4447
KOR;2020-10-29;1031;2574
KOR;2020-10-30;2165;3382
KOR;2020-10-31;1655;3621
KOR;2020-11-01;1381;4218
KOR;2020-11-02;2924;2742
KOR;2020-11-03;2494;2730
KOR;2020-11-04;2822;3496
KOR;2020-11-05;2495;2818
KOR;2020-11-06;2569;3866
KOR;2020-11-07;1587;3955
KOR;2020-11-08;1998;3158
KOR;2020-11-09;2126;3510
KOR;2020-11-10;2975;3613
KOR;2020-11-11;1128;3268
KOR;2020-11-12;2368;4434
KOR;2020-11-13;2628;3343
KOR;2020-11-14;1425;3829
KOR;2020-11-15;2359;4288
KOR;2020-11-16;2225;3180
KOR;2020-11-17;1449;3948
KOR;2020-11-18;2861;4439
KOR;2020-11-19;2699;4100
KOR;2020-11-20;2045;3921
KOR;2020-11-21;1343;2644
KOR;2020-11-22;2637;3308
KOR;2020-11-23;2472;4458
KOR;2020-11-24;2365;3909
KOR;2020-11-25;2690;4103
KOR;2020-11-26;2761;3693
KOR;2020-11-27;1583;4402
KOR;2020-11-28;1921;2705
KOR;2020-11-29;1202;4290
KOR;2020-11-30;1248;4124
KOR;2020-12-01;2316;4133
KOR;2020-12-02;2607;3716
KOR;2020-12-03;1237;4407
KOR;2020-12-04;2855;3040
KOR;2020-12-05;2415;3748
KOR;2020-12-06;1355;3686
KOR;2020-12-07;1455;3468
KOR;2020-12-08;1421;3521
KOR;2020-12-09;1670;2572
KOR;2020-12-10;1018;3108
KOR;2020-12-11;1395;2890
KOR;2020-12-12;2237;3087
KOR;2020-12-13;2659;2748
KOR;2020-12-14;2547;4275
KOR;2020-12-15;1729;3467
KOR;2020-12-16;1502;3776
KOR;2020-12-17;1852;2614
KOR;2020-12-18;2700;4190
KOR;2020-12-19;1217;4297
KOR;2020-12-20;2889;3770
KOR;2020-12-21;1683;3001
KOR;2020-12-22;2191;3218
KOR;2020-12-23;1083;3982
KOR;2020-12-24;1340;4172
KOR;2020-12-25;1900;3168
KOR;2020-12-26;2690;3882
KOR;2020-12-27;1017;3726
KOR;2020-12-28;1746;3957
KOR;2020-12-29;2062;3009
KOR;2020-12-30;1482;3927
KOR;2020-12-31;1065;2820
KOR;2021-01-01;2882;3151
KOR;2021-01-02;1714;3452
KOR;2021-01-03;1614;3948
KOR;2021-01-04;1777;3785
KOR;2021-01-05;2818;3719
KOR;2021-01-06;1925;3385
KOR;2021-01-07;1091;3992
KOR;2021-01-08;2791;2745
KOR;2021-01-09;1843;4049
